Region,Comuna,Poblacion,Fecha
Valparaiso,San Felipe,83494,5701.0
Valparaiso,San Felipe,83494,83494
Valparaiso,San Felipe,83494,-
Valparaiso,San Felipe,83494,-
Valparaiso,San Felipe,83494,5
Valparaiso,San Felipe,83494,5
Valparaiso,San Felipe,83494,6
Valparaiso,San Felipe,83494,6
Valparaiso,San Felipe,83494,6
Valparaiso,San Felipe,83494,7.2
Valparaiso,Santa Maria,16367,5706.0
Valparaiso,Santa Maria,16367,16367
Valparaiso,Santa Maria,16367,-
Valparaiso,Santa Maria,16367,-
Valparaiso,Santa Maria,16367,-
Valparaiso,Santa Maria,16367,-
Valparaiso,Santa Maria,16367,-
Valparaiso,Santa Maria,16367,-
Valparaiso,Santa Maria,16367,2
Valparaiso,Santa Maria,16367,12.2
Valparaiso,Santo Domingo,11934,5606.0
Valparaiso,Santo Domingo,11934,11934
Valparaiso,Santo Domingo,11934,
Valparaiso,Santo Domingo,11934,-
Valparaiso,Santo Domingo,11934,-
Valparaiso,Santo Domingo,11934,-
Valparaiso,Santo Domingo,11934,5
Valparaiso,Santo Domingo,11934,5
Valparaiso,Santo Domingo,11934,5
Valparaiso,Santo Domingo,11934,41.9
Valparaiso,Valparaiso,315732,5101.0
Valparaiso,Valparaiso,315732,315732
Valparaiso,Valparaiso,315732,16
Valparaiso,Valparaiso,315732,26
Valparaiso,Valparaiso,315732,23
Valparaiso,Valparaiso,315732,26
Valparaiso,Valparaiso,315732,36
Valparaiso,Valparaiso,315732,39
Valparaiso,Valparaiso,315732,44
Valparaiso,Valparaiso,315732,13.9
Valparaiso,Villa Alemana,139310,5804.0
Valparaiso,Villa Alemana,139310,139310
Valparaiso,Villa Alemana,139310,6
Valparaiso,Villa Alemana,139310,8
Valparaiso,Villa Alemana,139310,11
Valparaiso,Villa Alemana,139310,11
Valparaiso,Villa Alemana,139310,12
Valparaiso,Villa Alemana,139310,12
Valparaiso,Villa Alemana,139310,12
Valparaiso,Villa Alemana,139310,8.6
Valparaiso,Vina del Mar,361371,5109.0
Valparaiso,Vina del Mar,361371,361371
Valparaiso,Vina del Mar,361371,29
Valparaiso,Vina del Mar,361371,38
Valparaiso,Vina del Mar,361371,47
Valparaiso,Vina del Mar,361371,53
Valparaiso,Vina del Mar,361371,66
Valparaiso,Vina del Mar,361371,69
Valparaiso,Vina del Mar,361371,72
Valparaiso,Vina del Mar,361371,19.9
Valparaiso,Zapallar,7994,5405.0
Valparaiso,Zapallar,7994,7994
Valparaiso,Zapallar,7994,-
Valparaiso,Zapallar,7994,0
Valparaiso,Zapallar,7994,-
Valparaiso,Zapallar,7994,-
Valparaiso,Zapallar,7994,-
Valparaiso,Zapallar,7994,-
Valparaiso,Zapallar,7994,-
Valparaiso,Zapallar,7994,0.0
Metropolitana,Alhue,7405,13502.0
Metropolitana,Alhue,7405,7405
Metropolitana,Alhue,7405,-
Metropolitana,Alhue,7405,-
Metropolitana,Alhue,7405,-
Metropolitana,Alhue,7405,-
Metropolitana,Alhue,7405,-
Metropolitana,Alhue,7405,-
Metropolitana,Alhue,7405,-
Metropolitana,Alhue,7405,0.0
Metropolitana,Buin,109641,13402.0
Metropolitana,Buin,109641,109641
Metropolitana,Buin,109641,7
Metropolitana,Buin,109641,8
Metropolitana,Buin,109641,14
Metropolitana,Buin,109641,20
Metropolitana,Buin,109641,20
Metropolitana,Buin,109641,29
Metropolitana,Buin,109641,36
Metropolitana,Buin,109641,32.8
Metropolitana,Calera de Tango,28525,13403.0
Metropolitana,Calera de Tango,28525,28525
Metropolitana,Calera de Tango,28525,6
Metropolitana,Calera de Tango,28525,7
Metropolitana,Calera de Tango,28525,7
Metropolitana,Calera de Tango,28525,7
Metropolitana,Calera de Tango,28525,8
Metropolitana,Calera de Tango,28525,8
Metropolitana,Calera de Tango,28525,10
Metropolitana,Calera de Tango,28525,35.1
Metropolitana,Cerrillos,88956,13102.0
Metropolitana,Cerrillos,88956,88956
Metropolitana,Cerrillos,88956,-
Metropolitana,Cerrillos,88956,4
Metropolitana,Cerrillos,88956,4
Metropolitana,Cerrillos,88956,5
Metropolitana,Cerrillos,88956,11
Metropolitana,Cerrillos,88956,21
Metropolitana,Cerrillos,88956,29
Metropolitana,Cerrillos,88956,32.6
Metropolitana,Cerro Navia,142465,13103.0
Metropolitana,Cerro Navia,142465,142465
Metropolitana,Cerro Navia,142465,19
Metropolitana,Cerro Navia,142465,21
Metropolitana,Cerro Navia,142465,26
Metropolitana,Cerro Navia,142465,31
Metropolitana,Cerro Navia,142465,36
Metropolitana,Cerro Navia,142465,42
Metropolitana,Cerro Navia,142465,57
Metropolitana,Cerro Navia,142465,40.0
Metropolitana,Colina,180353,13301.0
Metropolitana,Colina,180353,180353
Metropolitana,Colina,180353,32
Metropolitana,Colina,180353,39
Metropolitana,Colina,180353,47
Metropolitana,Colina,180353,50
Metropolitana,Colina,180353,62
Metropolitana,Colina,180353,66
Metropolitana,Colina,180353,74
Metropolitana,Colina,180353,41.0
Metropolitana,Conchali,139195,13104.0
Metropolitana,Conchali,139195,139195
Metropolitana,Conchali,139195,14
Metropolitana,Conchali,139195,18
Metropolitana,Conchali,139195,22
Metropolitana,Conchali,139195,32
Metropolitana,Conchali,139195,38
Metropolitana,Conchali,139195,47
Metropolitana,Conchali,139195,52
Metropolitana,Conchali,139195,37.4
Metropolitana,Curacavi,36430,13503.0
Metropolitana,Curacavi,36430,36430
Metropolitana,Curacavi,36430,5
Metropolitana,Curacavi,36430,5
Metropolitana,Curacavi,36430,5
Metropolitana,Curacavi,36430,8
Metropolitana,Curacavi,36430,9
Metropolitana,Curacavi,36430,10
Metropolitana,Curacavi,36430,13
Metropolitana,Curacavi,36430,35.7
Metropolitana,El Bosque,172000,13105.0
Metropolitana,El Bosque,172000,172000
Metropolitana,El Bosque,172000,18
Metropolitana,El Bosque,172000,28
Metropolitana,El Bosque,172000,35
Metropolitana,El Bosque,172000,37
Metropolitana,El Bosque,172000,46
Metropolitana,El Bosque,172000,64
Metropolitana,El Bosque,172000,83
Metropolitana,El Bosque,172000,48.3
Metropolitana,El Monte,40014,13602.0
Metropolitana,El Monte,40014,40014
Metropolitana,El Monte,40014,-
Metropolitana,El Monte,40014,-
Metropolitana,El Monte,40014,-
Metropolitana,El Monte,40014,5
Metropolitana,El Monte,40014,7
Metropolitana,El Monte,40014,9
Metropolitana,El Monte,40014,10
Metropolitana,El Monte,40014,25.0
Metropolitana,Estacion Central,206792,13106.0
Metropolitana,Estacion Central,206792,206792
Metropolitana,Estacion Central,206792,16
Metropolitana,Estacion Central,206792,22
Metropolitana,Estacion Central,206792,25
Metropolitana,Estacion Central,206792,36
Metropolitana,Estacion Central,206792,41
Metropolitana,Estacion Central,206792,61
Metropolitana,Estacion Central,206792,71
Metropolitana,Estacion Central,206792,34.3
Metropolitana,Huechuraba,112528,13107.0
Metropolitana,Huechuraba,112528,112528
Metropolitana,Huechuraba,112528,17
Metropolitana,Huechuraba,112528,19
Metropolitana,Huechuraba,112528,22
Metropolitana,Huechuraba,112528,32
Metropolitana,Huechuraba,112528,35
Metropolitana,Huechuraba,112528,38
Metropolitana,Huechuraba,112528,48
Metropolitana,Huechuraba,112528,42.7
Metropolitana,Independencia,142065,13108.0
Metropolitana,Independencia,142065,142065
Metropolitana,Independencia,142065,15
Metropolitana,Independencia,142065,17
Metropolitana,Independencia,142065,22
Metropolitana,Independencia,142065,26
Metropolitana,Independencia,142065,31
Metropolitana,Independencia,142065,37
Metropolitana,Independencia,142065,52
Metropolitana,Independencia,142065,36.6
Metropolitana,Isla de Maipo,40171,13603.0
Metropolitana,Isla de Maipo,40171,40171
Metropolitana,Isla de Maipo,40171,-
Metropolitana,Isla de Maipo,40171,-
Metropolitana,Isla de Maipo,40171,-
Metropolitana,Isla de Maipo,40171,4
Metropolitana,Isla de Maipo,40171,7
Metropolitana,Isla de Maipo,40171,10
Metropolitana,Isla de Maipo,40171,10
Metropolitana,Isla de Maipo,40171,24.9
Metropolitana,La Cisterna,100434,13109.0
Metropolitana,La Cisterna,100434,100434
Metropolitana,La Cisterna,100434,10
Metropolitana,La Cisterna,100434,12
Metropolitana,La Cisterna,100434,12
Metropolitana,La Cisterna,100434,20
Metropolitana,La Cisterna,100434,26
Metropolitana,La Cisterna,100434,34
Metropolitana,La Cisterna,100434,39
Metropolitana,La Cisterna,100434,38.8
Metropolitana,La Florida,402433,13110.0
Metropolitana,La Florida,402433,402433
Metropolitana,La Florida,402433,43
Metropolitana,La Florida,402433,58
Metropolitana,La Florida,402433,67
Metropolitana,La Florida,402433,91
Metropolitana,La Florida,402433,103
Metropolitana,La Florida,402433,126
Metropolitana,La Florida,402433,165
Metropolitana,La Florida,402433,41.0
Metropolitana,La Granja,122557,13111.0
Metropolitana,La Granja,122557,122557
Metropolitana,La Granja,122557,5
Metropolitana,La Granja,122557,8
Metropolitana,La Granja,122557,16
Metropolitana,La Granja,122557,24
Metropolitana,La Granja,122557,26
Metropolitana,La Granja,122557,36
Metropolitana,La Granja,122557,46
Metropolitana,La Granja,122557,37.5
Metropolitana,La Pintana,189335,13112.0
Metropolitana,La Pintana,189335,189335
Metropolitana,La Pintana,189335,-
Metropolitana,La Pintana,189335,10
Metropolitana,La Pintana,189335,13
Metropolitana,La Pintana,189335,18
Metropolitana,La Pintana,189335,25
Metropolitana,La Pintana,189335,39
Metropolitana,La Pintana,189335,55
Metropolitana,La Pintana,189335,29.0
Metropolitana,La Reina,100252,13113.0
Metropolitana,La Reina,100252,100252
Metropolitana,La Reina,100252,24
Metropolitana,La Reina,100252,26
Metropolitana,La Reina,100252,30
Metropolitana,La Reina,100252,35
Metropolitana,La Reina,100252,44
Metropolitana,La Reina,100252,52
Metropolitana,La Reina,100252,54
Metropolitana,La Reina,100252,53.9
Metropolitana,Lampa,126898,13302.0
Metropolitana,Lampa,126898,126898
Metropolitana,Lampa,126898,10
Metropolitana,Lampa,126898,10
Metropolitana,Lampa,126898,13
Metropolitana,Lampa,126898,14
Metropolitana,Lampa,126898,18
Metropolitana,Lampa,126898,26
Metropolitana,Lampa,126898,37
Metropolitana,Lampa,126898,29.2
Metropolitana,Las Condes,330759,13114.0
Metropolitana,Las Condes,330759,330759
Metropolitana,Las Condes,330759,181
Metropolitana,Las Condes,330759,208
Metropolitana,Las Condes,330759,224
Metropolitana,Las Condes,330759,258
Metropolitana,Las Condes,330759,266
Metropolitana,Las Condes,330759,281
Metropolitana,Las Condes,330759,296
Metropolitana,Las Condes,330759,89.5
Metropolitana,Lo Barnechea,124076,13115.0
Metropolitana,Lo Barnechea,124076,124076
Metropolitana,Lo Barnechea,124076,68
Metropolitana,Lo Barnechea,124076,78
Metropolitana,Lo Barnechea,124076,85
Metropolitana,Lo Barnechea,124076,97
Metropolitana,Lo Barnechea,124076,105
Metropolitana,Lo Barnechea,124076,110
Metropolitana,Lo Barnechea,124076,116
Metropolitana,Lo Barnechea,124076,93.5
Metropolitana,Lo Espejo,103865,13116.0
Metropolitana,Lo Espejo,103865,103865
Metropolitana,Lo Espejo,103865,4
Metropolitana,Lo Espejo,103865,7
Metropolitana,Lo Espejo,103865,9
Metropolitana,Lo Espejo,103865,15
Metropolitana,Lo Espejo,103865,23
Metropolitana,Lo Espejo,103865,34
Metropolitana,Lo Espejo,103865,48
Metropolitana,Lo Espejo,103865,46.2
Metropolitana,Lo Prado,104403,13117.0
Metropolitana,Lo Prado,104403,104403
Metropolitana,Lo Prado,104403,14
Metropolitana,Lo Prado,104403,18
Metropolitana,Lo Prado,104403,20
Metropolitana,Lo Prado,104403,25
Metropolitana,Lo Prado,104403,32
Metropolitana,Lo Prado,104403,35
Metropolitana,Lo Prado,104403,43
Metropolitana,Lo Prado,104403,41.2
Metropolitana,Macul,134635,13118.0
Metropolitana,Macul,134635,134635
Metropolitana,Macul,134635,10
Metropolitana,Macul,134635,15
Metropolitana,Macul,134635,23
Metropolitana,Macul,134635,34
Metropolitana,Macul,134635,37
Metropolitana,Macul,134635,43
Metropolitana,Macul,134635,49
Metropolitana,Macul,134635,36.4
Metropolitana,Maipu,578605,13119.0
Metropolitana,Maipu,578605,578605
Metropolitana,Maipu,578605,43
Metropolitana,Maipu,578605,55
Metropolitana,Maipu,578605,64
Metropolitana,Maipu,578605,83
Metropolitana,Maipu,578605,106
Metropolitana,Maipu,578605,167
Metropolitana,Maipu,578605,203
Metropolitana,Maipu,578605,35.1
Metropolitana,Maria Pinto,14926,13504.0
Metropolitana,Maria Pinto,14926,14926
Metropolitana,Maria Pinto,14926,-
Metropolitana,Maria Pinto,14926,-
Metropolitana,Maria Pinto,14926,-
Metropolitana,Maria Pinto,14926,-
Metropolitana,Maria Pinto,14926,-
Metropolitana,Maria Pinto,14926,-
Metropolitana,Maria Pinto,14926,-
Metropolitana,Maria Pinto,14926,0.0
Metropolitana,Melipilla,141612,13501.0
Metropolitana,Melipilla,141612,141612
Metropolitana,Melipilla,141612,6
Metropolitana,Melipilla,141612,8
Metropolitana,Melipilla,141612,9
Metropolitana,Melipilla,141612,11
Metropolitana,Melipilla,141612,12
Metropolitana,Melipilla,141612,16
Metropolitana,Melipilla,141612,17
Metropolitana,Melipilla,141612,12.0
Metropolitana,Nunoa,250192,13120.0
Metropolitana,Nunoa,250192,250192
Metropolitana,Nunoa,250192,67
Metropolitana,Nunoa,250192,84
Metropolitana,Nunoa,250192,93
Metropolitana,Nunoa,250192,107
Metropolitana,Nunoa,250192,118
Metropolitana,Nunoa,250192,155
Metropolitana,Nunoa,250192,171
Metropolitana,Nunoa,250192,68.3
Metropolitana,Padre Hurtado,74188,13604.0
Metropolitana,Padre Hurtado,74188,74188
Metropolitana,Padre Hurtado,74188,10
Metropolitana,Padre Hurtado,74188,11
Metropolitana,Padre Hurtado,74188,14
Metropolitana,Padre Hurtado,74188,16
Metropolitana,Padre Hurtado,74188,18
Metropolitana,Padre Hurtado,74188,20
Metropolitana,Padre Hurtado,74188,26
Metropolitana,Padre Hurtado,74188,35.0
Metropolitana,Paine,82766,13404.0
Metropolitana,Paine,82766,82766
Metropolitana,Paine,82766,-
Metropolitana,Paine,82766,-
Metropolitana,Paine,82766,-
Metropolitana,Paine,82766,-
Metropolitana,Paine,82766,-
Metropolitana,Paine,82766,7
Metropolitana,Paine,82766,8
Metropolitana,Paine,82766,9.7
Metropolitana,Pedro Aguirre Cerda,107803,13121.0
Metropolitana,Pedro Aguirre Cerda,107803,107803
Metropolitana,Pedro Aguirre Cerda,107803,7
Metropolitana,Pedro Aguirre Cerda,107803,13
Metropolitana,Pedro Aguirre Cerda,107803,13
Metropolitana,Pedro Aguirre Cerda,107803,16
Metropolitana,Pedro Aguirre Cerda,107803,19
Metropolitana,Pedro Aguirre Cerda,107803,36
Metropolitana,Pedro Aguirre Cerda,107803,54
Metropolitana,Pedro Aguirre Cerda,107803,50.1
Metropolitana,Penaflor,101058,13605.0
Metropolitana,Penaflor,101058,101058
Metropolitana,Penaflor,101058,10
Metropolitana,Penaflor,101058,13
Metropolitana,Penaflor,101058,13
Metropolitana,Penaflor,101058,18
Metropolitana,Penaflor,101058,18
Metropolitana,Penaflor,101058,20
Metropolitana,Penaflor,101058,25
Metropolitana,Penaflor,101058,24.7
Metropolitana,Penalolen,266798,13122.0
Metropolitana,Penalolen,266798,266798
Metropolitana,Penalolen,266798,31
Metropolitana,Penalolen,266798,46
Metropolitana,Penalolen,266798,54
Metropolitana,Penalolen,266798,65
Metropolitana,Penalolen,266798,78
Metropolitana,Penalolen,266798,98
Metropolitana,Penalolen,266798,131
Metropolitana,Penalolen,266798,49.1
Metropolitana,Pirque,30433,13202.0
Metropolitana,Pirque,30433,30433
Metropolitana,Pirque,30433,-
Metropolitana,Pirque,30433,-
Metropolitana,Pirque,30433,-
Metropolitana,Pirque,30433,4
Metropolitana,Pirque,30433,4
Metropolitana,Pirque,30433,9
Metropolitana,Pirque,30433,10
Metropolitana,Pirque,30433,32.9
Metropolitana,Providencia,157749,13123.0
Metropolitana,Providencia,157749,157749
Metropolitana,Providencia,157749,82
Metropolitana,Providencia,157749,87
Metropolitana,Providencia,157749,94
Metropolitana,Providencia,157749,104
Metropolitana,Providencia,157749,115
Metropolitana,Providencia,157749,129
Metropolitana,Providencia,157749,136
Metropolitana,Providencia,157749,86.2
Metropolitana,Pudahuel,253139,13124.0
Metropolitana,Pudahuel,253139,253139
Metropolitana,Pudahuel,253139,17
Metropolitana,Pudahuel,253139,25
Metropolitana,Pudahuel,253139,32
Metropolitana,Pudahuel,253139,44
Metropolitana,Pudahuel,253139,52
Metropolitana,Pudahuel,253139,67
Metropolitana,Pudahuel,253139,78
Metropolitana,Pudahuel,253139,30.8
Metropolitana,Puente Alto,645909,13201.0
Metropolitana,Puente Alto,645909,645909
Metropolitana,Puente Alto,645909,45
Metropolitana,Puente Alto,645909,58
Metropolitana,Puente Alto,645909,76
Metropolitana,Puente Alto,645909,119
Metropolitana,Puente Alto,645909,166
Metropolitana,Puente Alto,645909,239
Metropolitana,Puente Alto,645909,322
Metropolitana,Puente Alto,645909,49.9
Metropolitana,Quilicura,254694,13125.0
Metropolitana,Quilicura,254694,254694
Metropolitana,Quilicura,254694,17
Metropolitana,Quilicura,254694,29
Metropolitana,Quilicura,254694,33
Metropolitana,Quilicura,254694,51
Metropolitana,Quilicura,254694,57
Metropolitana,Quilicura,254694,79
Metropolitana,Quilicura,254694,94
Metropolitana,Quilicura,254694,36.9
Metropolitana,Quinta Normal,136368,13126.0
Metropolitana,Quinta Normal,136368,136368
Metropolitana,Quinta Normal,136368,21
Metropolitana,Quinta Normal,136368,25
Metropolitana,Quinta Normal,136368,35
Metropolitana,Quinta Normal,136368,41
Metropolitana,Quinta Normal,136368,57
Metropolitana,Quinta Normal,136368,69
Metropolitana,Quinta Normal,136368,84
Metropolitana,Quinta Normal,136368,61.6
Metropolitana,Recoleta,190075,13127.0
Metropolitana,Recoleta,190075,190075
Metropolitana,Recoleta,190075,17
Metropolitana,Recoleta,190075,23
Metropolitana,Recoleta,190075,32
Metropolitana,Recoleta,190075,44
Metropolitana,Recoleta,190075,52
Metropolitana,Recoleta,190075,61
Metropolitana,Recoleta,190075,73
Metropolitana,Recoleta,190075,38.4
Metropolitana,Renca,160847,13128.0
Metropolitana,Renca,160847,160847
Metropolitana,Renca,160847,9
Metropolitana,Renca,160847,14
Metropolitana,Renca,160847,18
Metropolitana,Renca,160847,19
Metropolitana,Renca,160847,22
Metropolitana,Renca,160847,28
Metropolitana,Renca,160847,42
Metropolitana,Renca,160847,26.1
Metropolitana,San Bernardo,334836,13401.0
Metropolitana,San Bernardo,334836,334836
Metropolitana,San Bernardo,334836,32
Metropolitana,San Bernardo,334836,41
Metropolitana,San Bernardo,334836,53
Metropolitana,San Bernardo,334836,74
Metropolitana,San Bernardo,334836,79
Metropolitana,San Bernardo,334836,117
Metropolitana,San Bernardo,334836,140
Metropolitana,San Bernardo,334836,41.8
Metropolitana,San Joaquin,103485,13129.0
Metropolitana,San Joaquin,103485,103485
Metropolitana,San Joaquin,103485,13
Metropolitana,San Joaquin,103485,24
Metropolitana,San Joaquin,103485,28
Metropolitana,San Joaquin,103485,36
Metropolitana,San Joaquin,103485,42
Metropolitana,San Joaquin,103485,52
Metropolitana,San Joaquin,103485,58
Metropolitana,San Joaquin,103485,56.0
Metropolitana,San Jose de Maipo,18644,13203.0
Metropolitana,San Jose de Maipo,18644,18644
Metropolitana,San Jose de Maipo,18644,-
Metropolitana,San Jose de Maipo,18644,-
Metropolitana,San Jose de Maipo,18644,-
Metropolitana,San Jose de Maipo,18644,-
Metropolitana,San Jose de Maipo,18644,-
Metropolitana,San Jose de Maipo,18644,4
Metropolitana,San Jose de Maipo,18644,4
Metropolitana,San Jose de Maipo,18644,21.5
Metropolitana,San Miguel,133059,13130.0
Metropolitana,San Miguel,133059,133059
Metropolitana,San Miguel,133059,25
Metropolitana,San Miguel,133059,32
Metropolitana,San Miguel,133059,39
Metropolitana,San Miguel,133059,49
Metropolitana,San Miguel,133059,56
Metropolitana,San Miguel,133059,69
Metropolitana,San Miguel,133059,86
Metropolitana,San Miguel,133059,64.6
Metropolitana,San Pedro,11953,13505.0
Metropolitana,San Pedro,11953,11953
Metropolitana,San Pedro,11953,-
Metropolitana,San Pedro,11953,-
Metropolitana,San Pedro,11953,-
Metropolitana,San Pedro,11953,-
Metropolitana,San Pedro,11953,-
Metropolitana,San Pedro,11953,-
Metropolitana,San Pedro,11953,-
Metropolitana,San Pedro,11953,0.0
Metropolitana,San Ramon,86510,13131.0
Metropolitana,San Ramon,86510,86510
Metropolitana,San Ramon,86510,-
Metropolitana,San Ramon,86510,6
Metropolitana,San Ramon,86510,9
Metropolitana,San Ramon,86510,9
Metropolitana,San Ramon,86510,12
Metropolitana,San Ramon,86510,18
Metropolitana,San Ramon,86510,20
Metropolitana,San Ramon,86510,23.1
Metropolitana,Santiago,503147,13101.0
Metropolitana,Santiago,503147,503147
Metropolitana,Santiago,503147,127
Metropolitana,Santiago,503147,156
Metropolitana,Santiago,503147,173
Metropolitana,Santiago,503147,234
Metropolitana,Santiago,503147,271
Metropolitana,Santiago,503147,321
Metropolitana,Santiago,503147,375
Metropolitana,Santiago,503147,74.5
Metropolitana,Talagante,81838,13601.0
Metropolitana,Talagante,81838,81838
Metropolitana,Talagante,81838,-
Metropolitana,Talagante,81838,5
Metropolitana,Talagante,81838,6
Metropolitana,Talagante,81838,11
Metropolitana,Talagante,81838,14
Metropolitana,Talagante,81838,18
Metropolitana,Talagante,81838,21
Metropolitana,Talagante,81838,25.7
Metropolitana,Tiltil,21477,13303.0
Metropolitana,Tiltil,21477,21477
Metropolitana,Tiltil,21477,-
Metropolitana,Tiltil,21477,-
Metropolitana,Tiltil,21477,-
Metropolitana,Tiltil,21477,-
Metropolitana,Tiltil,21477,4
Metropolitana,Tiltil,21477,4
Metropolitana,Tiltil,21477,4
Metropolitana,Tiltil,21477,18.6
Metropolitana,Vitacura,96774,13132.0
Metropolitana,Vitacura,96774,96774
Metropolitana,Vitacura,96774,83
Metropolitana,Vitacura,96774,90
Metropolitana,Vitacura,96774,100
Metropolitana,Vitacura,96774,114
Metropolitana,Vitacura,96774,114
Metropolitana,Vitacura,96774,119
Metropolitana,Vitacura,96774,127
Metropolitana,Vitacura,96774,131.2
Del Libertador General Bernardo OHiggins,Chepica,15925,6302.0
Del Libertador General Bernardo OHiggins,Chepica,15925,15925
Del Libertador General Bernardo OHiggins,Chepica,15925,-
Del Libertador General Bernardo OHiggins,Chepica,15925,-
Del Libertador General Bernardo OHiggins,Chepica,15925,-
Del Libertador General Bernardo OHiggins,Chepica,15925,-
Del Libertador General Bernardo OHiggins,Chepica,15925,-
Del Libertador General Bernardo OHiggins,Chepica,15925,-
Del Libertador General Bernardo OHiggins,Chepica,15925,-
Del Libertador General Bernardo OHiggins,Chepica,15925,0.0
Del Libertador General Bernardo OHiggins,Chimbarongo,37696,6303.0
Del Libertador General Bernardo OHiggins,Chimbarongo,37696,37696
Del Libertador General Bernardo OHiggins,Chimbarongo,37696,-
Del Libertador General Bernardo OHiggins,Chimbarongo,37696,-
Del Libertador General Bernardo OHiggins,Chimbarongo,37696,-
Del Libertador General Bernardo OHiggins,Chimbarongo,37696,-
Del Libertador General Bernardo OHiggins,Chimbarongo,37696,-
Del Libertador General Bernardo OHiggins,Chimbarongo,37696,-
Del Libertador General Bernardo OHiggins,Chimbarongo,37696,2
Del Libertador General Bernardo OHiggins,Chimbarongo,37696,5.3
Del Libertador General Bernardo OHiggins,Codegua,14096,6102.0
Del Libertador General Bernardo OHiggins,Codegua,14096,14096
Del Libertador General Bernardo OHiggins,Codegua,14096,-
Del Libertador General Bernardo OHiggins,Codegua,14096,-
Del Libertador General Bernardo OHiggins,Codegua,14096,-
Del Libertador General Bernardo OHiggins,Codegua,14096,-
Del Libertador General Bernardo OHiggins,Codegua,14096,-
Del Libertador General Bernardo OHiggins,Codegua,14096,-
Del Libertador General Bernardo OHiggins,Codegua,14096,-
Del Libertador General Bernardo OHiggins,Codegua,14096,0.0
Del Libertador General Bernardo OHiggins,Coinco,7831,6103.0
Del Libertador General Bernardo OHiggins,Coinco,7831,7831
Del Libertador General Bernardo OHiggins,Coinco,7831,-
Del Libertador General Bernardo OHiggins,Coinco,7831,-
Del Libertador General Bernardo OHiggins,Coinco,7831,-
Del Libertador General Bernardo OHiggins,Coinco,7831,-
Del Libertador General Bernardo OHiggins,Coinco,7831,-
Del Libertador General Bernardo OHiggins,Coinco,7831,-
Del Libertador General Bernardo OHiggins,Coinco,7831,-
Del Libertador General Bernardo OHiggins,Coinco,7831,0.0
Del Libertador General Bernardo OHiggins,Coltauco,21263,6104.0
Del Libertador General Bernardo OHiggins,Coltauco,21263,21263
Del Libertador General Bernardo OHiggins,Coltauco,21263,-
Del Libertador General Bernardo OHiggins,Coltauco,21263,-
Del Libertador General Bernardo OHiggins,Coltauco,21263,-
Del Libertador General Bernardo OHiggins,Coltauco,21263,-
Del Libertador General Bernardo OHiggins,Coltauco,21263,-
Del Libertador General Bernardo OHiggins,Coltauco,21263,-
Del Libertador General Bernardo OHiggins,Coltauco,21263,-
Del Libertador General Bernardo OHiggins,Coltauco,21263,0.0
Del Libertador General Bernardo OHiggins,Donihue,22700,6105.0
Del Libertador General Bernardo OHiggins,Donihue,22700,22700
Del Libertador General Bernardo OHiggins,Donihue,22700,-
Del Libertador General Bernardo OHiggins,Donihue,22700,-
Del Libertador General Bernardo OHiggins,Donihue,22700,-
Del Libertador General Bernardo OHiggins,Donihue,22700,-
Del Libertador General Bernardo OHiggins,Donihue,22700,-
Del Libertador General Bernardo OHiggins,Donihue,22700,-
Del Libertador General Bernardo OHiggins,Donihue,22700,-
Del Libertador General Bernardo OHiggins,Donihue,22700,0.0
Del Libertador General Bernardo OHiggins,Graneros,36504,6106.0
Del Libertador General Bernardo OHiggins,Graneros,36504,36504
Del Libertador General Bernardo OHiggins,Graneros,36504,-
Del Libertador General Bernardo OHiggins,Graneros,36504,-
Del Libertador General Bernardo OHiggins,Graneros,36504,-
Del Libertador General Bernardo OHiggins,Graneros,36504,-
Del Libertador General Bernardo OHiggins,Graneros,36504,-
Del Libertador General Bernardo OHiggins,Graneros,36504,-
Del Libertador General Bernardo OHiggins,Graneros,36504,-
Del Libertador General Bernardo OHiggins,Graneros,36504,0.0
Del Libertador General Bernardo OHiggins,La Estrella,3114,6202.0
Del Libertador General Bernardo OHiggins,La Estrella,3114,3114
Del Libertador General Bernardo OHiggins,La Estrella,3114,-
Del Libertador General Bernardo OHiggins,La Estrella,3114,-
Del Libertador General Bernardo OHiggins,La Estrella,3114,-
Del Libertador General Bernardo OHiggins,La Estrella,3114,-
Del Libertador General Bernardo OHiggins,La Estrella,3114,-
Del Libertador General Bernardo OHiggins,La Estrella,3114,-
Del Libertador General Bernardo OHiggins,La Estrella,3114,-
Del Libertador General Bernardo OHiggins,La Estrella,3114,0.0
Del Libertador General Bernardo OHiggins,Las Cabras,26749,6107.0
Del Libertador General Bernardo OHiggins,Las Cabras,26749,26749
Del Libertador General Bernardo OHiggins,Las Cabras,26749,-
Del Libertador General Bernardo OHiggins,Las Cabras,26749,-
Del Libertador General Bernardo OHiggins,Las Cabras,26749,-
Del Libertador General Bernardo OHiggins,Las Cabras,26749,-
Del Libertador General Bernardo OHiggins,Las Cabras,26749,-
Del Libertador General Bernardo OHiggins,Las Cabras,26749,-
Del Libertador General Bernardo OHiggins,Las Cabras,26749,-
Del Libertador General Bernardo OHiggins,Las Cabras,26749,0.0
Del Libertador General Bernardo OHiggins,Litueche,6765,6203.0
Del Libertador General Bernardo OHiggins,Litueche,6765,6765
Del Libertador General Bernardo OHiggins,Litueche,6765,-
